Cases,Label
4527280,0
2322458,0
3974582,0
1807472,0
4268339,0
5647352,0
5017753,0
4012706,0
5947670,0
4219942,1
3744614,0
4701370,0
1683795,0
2809212,0
5990200,1
1784398,0
3955135,0
3223022,0
3045178,0
3059748,1
2131209,0
2322759,0
5179963,0
1608839,0
5254668,0
4359589,0
4827700,0
1954948,0
2325021,0
5327111,0
3192956,0
3030898,0
3393863,0
3706084,0
2773823,0
4265893,0
1395268,0
3381314,0
4348225,0
5245031,0
4187305,1
4866828,0
4680326,0
5938442,0
5140728,0
4058684,0
4278895,0
1602169,0
5149114,0
5358199,0
1308674,0
4199707,0
5844640,1
1176934,0
4353928,0
2575723,0
2291687,0
4759846,0
5578114,0
2554949,0
3532012,0
2522818,0
3669834,0
1174436,0
3036921,0
2944544,0
5068069,0
1736394,0
4290881,0
5886856,0
2994246,0
2009902,1
3143720,0
4805760,0
3824999,0
3685291,0
4481534,0
3081574,0
5780508,0
4738642,0
3046499,0
5070778,0
3068006,1
2378049,1
5127779,0
2265151,0
1124390,0
2284805,0
2582563,1
2251991,0
3396220,0
5548695,0
3615250,0
1680176,0
5294055,0
1623785,1
1793576,1
2507239,0
3797812,0
3138830,0
3036402,0
4851187,0
5756019,0
3957968,0
4096468,0
4742243,0
4583663,0
4090659,0
1924661,0
5814094,0
5493165,0
3126030,0
2355123,0
5477824,0
4855099,0
5666112,0
4730581,0
3239644,1
5995704,0
3089208,0
3538666,0
3033662,0
2852327,0
4544468,0
2705919,0
4055403,0
4878334,0
2856147,1
1018739,0
4072149,0
5363767,0
2378740,0
1154514,0
2828795,0
4979975,0
1143144,0
5014570,1
3916372,0
3701595,1
2671399,0
3895729,0
3766062,0
4479125,0
4556200,0
1049619,1
3378425,0
3313792,0
5268627,0
2769736,0
2550389,0
2444249,0
1465410,1
2866726,0
4351367,0
4426642,0
2029367,0
1275657,1
5329180,0
5728631,0
4376961,0
3825715,0
1805906,0
3419881,0
3514937,0
1435644,0
2180188,0
3842512,0
1028752,0
3561948,0
1826369,0
3482010,0
2139571,0
1793454,0
3373571,0
2015765,0
3368845,0
3862394,0
2987942,0
3008538,0
4205427,0
4639369,0
3694302,0
2128095,0
3255337,0
1955436,0
1742980,0
5459587,0
4770020,0
1922060,0
1853493,1
4973469,0
2952749,1
2804056,0
1596501,0
5581659,0
2834827,0
5276116,0
2250229,0
1687191,0
2824712,0
3036260,0
1282575,0
5787995,0
1507513,0
4407371,0
2029723,0
1768016,0
3545465,0
4684423,0
3579874,0
4318568,0
1076787,0
4924067,0
5972407,0
5295914,0
3647594,0
3430460,0
4816302,0
5875177,0
2835513,1
3057860,0
2352600,0
2637467,0
4312970,0
4921788,0
1879168,0
3185535,0
1103107,0
5157826,0
5463662,0
1832892,0
1821863,0
5440513,0
4625371,0
3179834,0
4051402,0
5617653,0
5135026,0
1295967,0
3927627,0
4550284,0
4773639,0
1266209,0
3677053,0
5450391,0
2179129,0
1600505,0
2797637,0
3430004,0
4311639,0
2123258,0
5426757,0
3625386,0
3987409,0
1514359,0
1835088,0
5019360,0
4810445,1
3772828,0
2697324,1
4015924,0
1314129,0
1780356,0
3473792,1
4732104,0
3681955,0
4166787,0
1889832,0
1981338,0
1362093,0
1897860,0
5410849,0
2946546,0
5886566,1
5499035,0
1292805,0
5541353,0
5176186,0
2725787,0
2487020,0
2718739,1
3596975,0
4429014,0
1015944,0
5751193,0
4592039,0
1806937,0
2080898,0
5231633,1
5548792,0
4165321,0
2427552,0
5550582,0
4824851,0
1578460,1
5922659,0
3475880,0
2965794,0
2514441,1
3602002,1
4636717,0
5313056,0
2310802,0
1572627,0
3936302,0
1998713,0
4719449,0
5143772,0
1895702,0
3527667,0
5191694,1
5366064,0
4028962,0
2433544,0
3241792,1
4419855,0
2769261,0
1914544,0
2218465,0
3691240,0
5414707,0
2344261,0
5421164,0
1235062,0
3706688,0
3144703,0
3505763,0
4764051,0
1392271,0
3779483,1
2056050,0
5747802,0
4189577,0
3271211,0
4634274,0
5584293,0
2158297,0
2427637,0
3585413,0
4033265,0
3527512,0
1770345,0
3782508,0
2388583,0
4725433,0
4967362,0
1556793,0
2417412,0
4428316,0
3753995,0
2793027,0
3901929,0
4207591,0
1558663,0
3625518,0
4989987,1
6014923,0
1255594,1
4164964,0
3732315,0
2482408,0
5348183,0
4628861,0
3697500,1
1786543,0
1738392,1
2906253,0
5359807,0
5674483,0
3983387,0
4001846,0
1145758,0
1984141,1
3455688,1
2811945,0
5193325,0
5866727,0
1990606,0
5481531,0
2592850,1
5647117,0
1310733,0
2879761,0
2113659,0
5783010,0
3287011,0
4236956,0
2901520,0
5898147,1
3819438,0
3748434,0
2968796,0
4446221,0
2073399,0
4405765,0
4296833,0
3876014,1
2003506,0
1657582,1
3065650,0
1676465,1
5917593,0
4150868,0
5555336,1
3968786,1
4454704,0
2559981,0
2546995,0
5031797,0
4944030,1
2687795,0
4018753,0
1578729,0
2346357,0
4636157,0
6013517,1
4929925,0
5699970,0
3169637,0
3973481,0
3946307,0
2627938,0
5222210,0
4065223,0
5624012,0
2620657,0
3168415,0
4599263,0
1630633,0
5245932,0
1092876,0
2332288,0
3510900,0
5745646,0
4020827,0
1729342,0
4535590,0
4554929,0
3021561,0
1769915,0
2723309,0
5639252,0
5412748,0
5103767,0
2875833,0
5360797,0
2608059,1
3360820,1
1403918,1
3048422,0
1240818,0
1322390,0
1595868,0
2920375,0
1874109,0
5358900,0
5010501,0
2194898,0
5497042,0
4193902,0
5665880,0
4566090,0
4730266,0
5238700,1
5732753,0
2834020,1
2500954,0
4129486,0
4668770,0
5770139,0
4445125,0
5745803,0
4540476,1
3141132,1
5837332,1
1560503,0
5119217,0
3405176,0
1781125,0
2288978,0
3059333,0
3765243,0
2997374,0
2099154,0
1439981,0
1947412,0
4394766,0
2446325,0
4127799,0
5074229,0
3614580,1
4068021,0
5952761,0
3447195,0
2457131,0
4890655,0
5045011,0
3966606,0
5801996,0
2632494,1
3214635,0
4054422,0
1149381,0
2004558,1
4922236,0
5175600,0
3662764,0
3968363,0
2045666,1
4179121,0
2553952,0
2704668,0
3547972,0
3657416,0
5471809,0
4515013,1
3604770,0
3497894,1
2664682,1
5423394,0
3617112,0
5548771,0
3499641,0
4012649,0
4146165,0
3771662,0
3548371,0
2525442,1
1468041,1
5910975,0
3871366,0
3454220,0
5780179,0
5115686,0
5989504,1
3426543,0
3226759,0
3138978,0
5284412,0
1810740,1
5758717,0
2832765,1
1621830,1
4553375,0
4528522,0
3322766,0
1649780,0
1329120,1
2088153,0
1810983,0
5369196,0
2413645,1
4881242,0
4116697,0
3744436,0
5831794,1
1015989,0
4787830,0
1814962,0
2082131,0
5037166,0
5671619,0
4034471,0
5421875,0
3136475,0
5823285,0
3159820,0
1179488,0
2991538,0
4255042,0
4672153,0
3741601,0
5707084,0
4403165,0
4937548,0
5289885,0
1827943,0
3191738,0
5507377,0
5151337,0
5112204,0
1139819,0
3721336,0
1786162,0
4822146,0
3090670,0
4007579,0
3268822,0
3126688,0
3565494,0
2353614,0
2011622,0
1217049,0
5356796,0
4074699,0
5440326,1
1634382,0
3974521,0
4033513,0
1498663,0
5387092,0
5609580,0
4989804,0
2546570,0
4832138,0
3016969,0
5589777,0
3613433,1
2690221,0
2783913,0
2577007,0
4439497,0
3323624,1
2085890,0
2951984,0
5991540,0
1641725,0
3405062,0
3921806,1
3890514,0
1080749,0
4917166,1
4203146,0
2835422,0
5395943,1
5994749,1
3115549,0
1663318,1
2752812,1
1024904,0
1579863,0
4122237,0
1623049,0
4823774,0
3694222,0
1366323,1
4602741,0
4977375,0
4077230,0
2632408,0
5579578,0
5367596,0
3801608,0
4839761,0
1516642,1
1826086,0
3140730,0
5709627,0
4465696,0
4057385,0
2210463,0
4079136,0
4498341,1
3330433,1
2229149,0
2547532,0
3493679,0
1930273,0
1548153,0
4454909,0
2761549,0
1997053,0
1180054,0
4040584,0
5122347,0
4565585,0
3550997,0
5228147,0
3223893,0
1430265,0
1524326,1
5922100,0
1252091,1
2761340,0
2600559,0
3578743,0
4200716,0
3501049,0
5933498,0
3276536,0
3488289,0
3469112,0
4503088,0
4432813,0
3022778,0
5288609,0
3356278,0
2041835,0
4116893,0
1159142,0
1764240,0
2370959,0
5583945,1
2282773,1
4388768,0
4230430,0
5045724,0
3257438,0
1044580,1
1201489,0
4952474,0
2231803,0
3853111,0
1860720,0
4037006,1
2883598,0
3245032,0
1632028,1
1895183,0
5024879,0
4319879,0
1290744,0
5616514,0
2115001,0
3169077,0
5976945,0
5828669,0
2800109,0
3251983,0
4600203,0
2969473,0
1999702,0
5076796,0
2624746,0
1256267,0
4203630,0
1541031,0
3843023,0
3089519,0
1886428,0
4154402,0
1881940,0
2793563,0
2755029,0
2746284,0
1574782,1
3642037,0
4746657,0
1194987,0
3691098,0
3190302,0
1198181,1
1695845,0
5976630,1
1973839,0
4612936,0
1870200,0
4610904,0
4990088,0
5067020,1
3587486,0
3512129,0
2162681,0
1938763,0
2876181,0
2791532,0
5141327,0
2556450,0
4976032,0
1869284,0
3305433,0
2625656,0
3488553,0
2939199,0
4152306,0
3078887,0
1661418,0
2204078,0
5691949,0
4013904,0
5727305,0
1430094,0
3647099,0
2320260,0
4920023,1
2782267,0
1571224,0
4727896,0
5513340,0
3235721,0
4277801,0
5046192,0
2796429,0
1008313,0
3600929,0
4769185,1
1199116,0
3745354,0
3699345,0
2742657,0
3259963,0
2371067,0
5113760,0
2446561,0
1446583,0
3300788,1
3793128,0
1643661,1
1274086,0
4739727,0
4423475,0
1780963,0
1894148,0
3873495,0
4285065,1
1035674,0
2118505,0
5981636,0
4784793,0
4228174,0
5795419,0
4395534,0
1942474,0
4980740,0
2636232,0
1082506,0
5230804,0
2993206,0
1396733,0
1264382,0
4024693,0
4130235,0
3022939,0
3355494,0
1057645,1
3776343,0
5281892,1
4613527,0
5223862,0
3594727,0
5851680,0
4996488,0
1727944,0
3449950,0
5063991,0
4069799,0
4729643,0
5349549,0
3926010,0
2049655,0
5229942,0
5807365,1
4954894,0
5067298,0
2686149,0
5753866,0
1334160,0
3050585,0
5399187,0
2743395,0
2973172,0
2962682,0
5074298,0
4162713,0
5994716,0
5565576,0
1510094,0
5462648,0
5304768,0
1241633,0
3669977,0
3721461,0
3954569,0
1109721,0
2520533,0
4317107,0
1214225,0
3601321,0
2596410,0
3252486,0
5381218,0
2416784,0
3654614,0
1089907,0
5623083,0
3244655,0
4649366,0
3236903,0
4159627,0
1225317,0
4298602,0
1776036,0
5589526,0
1489288,0
2922506,0
2744111,1
5508535,0
3080741,0
5828610,0
3111773,0
2859259,0
1174983,0
5761526,0
3195934,0
3417140,0
2802130,1
5706758,0
1971221,0
4211122,0
3759353,0
2030247,0
3536841,0
3406400,0
1734046,0
2972905,0
3203524,0
5579132,0
4965647,0
5398577,0
3634287,0
5375697,0
2087475,0
4778996,1
3854550,0
5853439,0
5294915,0
3011912,0
5337372,0
2185698,0
4561563,0
5931323,0
5417144,0
5776944,0
1526705,0
5572046,0
1148628,1
2155923,0
4288455,1
1443272,0
2394128,0
2950184,0
1785272,1
3399386,0
2326614,0
4166143,0
4492573,0
3281559,0
4556835,0
4247637,0
5323051,1
1226491,0
2295631,0
3153016,0
1363538,0
5682877,0
1953185,0
1881756,0
2793215,0
1715853,0
5802704,1
4623124,0
1845506,0
2014503,0
1706604,0
3425170,0
5207395,0
2545957,0
4966456,0
5986422,0
4536346,0
1130473,0
2214553,1
4985314,0
1571988,0
2904820,0
3618583,0
4305224,0
4627913,0
4436377,0
5107813,0
2542551,0
4976592,0
4947707,0
4543249,0
3199573,0
2110815,0
4394873,0
1816994,0
5008570,0
3465348,1
4472492,1
1413329,0
2959067,0
3418737,1
3275144,0
1772970,0
3379703,0
5447510,0
5062832,0
3184730,0
5829298,0
5860291,0
3169233,0
4845939,0
5064278,0
5952669,0
5330469,1
5482640,0
5403698,0
1153172,1
3567175,0
2130667,0
5051160,0
2848878,0
3607320,0
1684793,0
3233371,0
2985609,0
2809047,0
1754266,0
3174391,0
3513773,0
1936404,0
2680037,0
3966723,0
2839177,0
1050986,0
5600313,1
2757306,0
5500443,0
5068256,0
5692955,1
1991230,0
1132759,0
5498446,0
5823122,0
3338247,0
3234296,0
1387508,0
1878733,0
5364487,1
4410973,1
4569033,0
3505644,0
4271232,0
1861907,0
1154201,0
1768380,0
5171376,0
5643847,0
2159367,0
2158147,0
1213820,0
5415396,0
4416753,0
4649738,0
5191615,0
1659628,0
3669416,0
3822202,0
4606197,0
3707447,0
1130091,0
2316897,0
1523825,0
5873325,1
3777043,0
4031668,0
4553156,0
2328251,0
3378497,0
1381595,0
4762552,0
1273418,0
5896115,0
3156565,0
3375288,0
4936776,0
5099147,0
3015338,0
1541322,0
3797334,0
3068544,0
2376972,0
5076455,0
2695586,0
4562619,0
3051776,0
4301768,1
3923191,0
2768993,0
3580129,0
5178131,0
3894132,0
3709200,0
3251469,0
3228696,0
2894039,1
5908577,0
1508056,0
3610570,0
1147670,0
5516627,0
3300204,0
1755079,0
5002305,0
4239166,0
3652197,0
1672676,0
4648511,0
5529125,0
1167380,0
2340393,0
1789877,0
2923426,0
1972979,0
5569628,0
3504056,0
3486848,0
3552254,0
3546872,0
5822514,0
2386438,0
6013721,0
3497489,0
1005342,0
2753908,0
3281252,0
3290579,0
3861221,0
2726069,0
4016960,0
1764064,0
3450676,0
4160202,0
1255123,0
1651035,1
2184868,0
1096711,0
1276924,0
2943044,1
4146828,0
1927554,0
4823201,0
4448040,0
2737960,0
1318333,0
1807250,0
4241480,0
5576143,0
4589878,0
2551563,0
1970043,0
1465785,1
4496822,1
3452006,0
4568929,0
2215880,0
4812042,0
1321327,0
4069331,0
1651713,0
3563820,0
2680542,0
4387724,0
4852147,0
1687526,0
2254626,0
4712548,0
5046416,0
5235921,0
5779044,1
4354462,0
5997269,0
5335769,0
3250259,0
1028255,0
5650639,0
3909523,0
1335487,0
4471322,0
5425831,0
3426811,1
2485093,0
2571801,1
2879691,0
2772947,0
1310257,0
1855495,0
4692165,0
2908344,1
3761091,0
1806118,0
3960036,0
5077384,0
2787859,0
3972861,0
1460392,0
4248748,0
4732937,0
4104141,0
2605113,0
5352901,0
4514656,0
2380485,0
4687018,0
3542451,0
4873703,0
5998310,0
1990193,0
2466005,0
1137157,0
5211678,0
5081388,0
5565969,1
1715898,0
2536066,0
1491326,0
3899351,0
4219535,0
4890219,0
5917696,0
1582265,0
2728287,0
1319251,0
2532993,0
3063875,0
2611063,0
3482778,0
3098052,0
4154632,0
4646892,0
5754613,0
5276533,0
4598946,0
5363019,0
1896960,0
2642786,0
4830711,1
3340424,0
1215799,0
4479008,1
3998392,0
3698106,0
2398174,0
1784845,0
4324522,0
3397725,0
1627969,0
1409097,0
2090946,0
1805170,1
2726557,0
3615189,0
5568587,0
3486824,0
2495982,0
1066027,1
4900147,0
5911391,1
4965665,0
1968446,0
5590005,0
1532095,0
5812014,0
1436893,0
5359724,0
3081122,0
5688113,0
1817303,0
4406907,0
3731410,0
3774826,1
5605529,0
5532347,0
1799027,0
2155089,0
5457066,0
2023422,0
3074579,0
3331394,0
1940415,0
1658677,0
3394257,0
4835335,1
4507850,0
1688579,0
1034644,0
5087329,0
1162710,0
3943543,0
5391158,1
3187357,0
1573709,1
5996503,0
2176657,0
2636667,0
4529722,0
3646030,0
1610153,0
4679144,0
1125511,1
1357593,0
1769192,1
3183384,0
5264670,0
2081524,0
4750147,0
1491021,0
4755446,0
2382286,0
3275522,0
5230015,0
5044533,0
1866533,0
4754014,0
5109488,0
4108194,0
5053378,0
3129787,0
2513739,0
1293579,1
2491266,0
5930305,0
2132270,1
2821783,0
4792382,0
4183776,1
2137035,0
5055379,0
3855350,0
2646567,0
4800438,0
4207814,0
4865365,0
2044068,0
4237775,0
2575068,0
4069734,0
1409791,0
1311715,0
2142553,0
1682752,0
4325639,0
3099480,1
3902917,0
5859912,0
3619836,0
4055294,0
1775289,0
4538771,0
3929716,0
2083715,0
4774518,0
2036502,0
4810065,1
5445283,0
2034710,1
3419347,0
4607032,0
4833362,0
2680759,0
4558735,1
3449540,0
1322378,0
4289781,0
2804359,1
1277343,0
5224157,0
2349286,0
3758215,0
1745698,0
4237856,0
4749947,0
5683607,0
3302921,0
3808081,0
5517585,0
2079322,0
1535901,1
3476210,0
3692861,1
2202341,0
4152984,0
2517417,0
3811715,0
2009984,0
4849990,0
2815855,0
1998019,0
2706481,0
3935609,1
2034846,0
1541335,0
3019473,1
4143782,0
5652105,0
2693187,0
5743066,0
2649495,0
3769486,0
2996902,0
3741139,0
3550301,0
2708581,0
5614551,0
3191168,0
2002765,0
3365506,0
2639554,0
1382706,0
5268747,0
1023445,0
1859935,0
1323440,1
4327644,1
1225576,0
4250068,0
5686633,0
4094979,0
1586673,0
4137564,0
5037755,1
4213317,0
4075982,0
2503180,0
5902026,0
3105663,0
3702324,0
2502878,0
5103112,0
1263383,0
3004664,0
2395064,0
4588230,0
1945360,0
2702833,0
3961875,0
5997318,0
2620978,0
1687873,0
5398953,0
4932588,0
3361999,0
1792893,1
1626571,0
1719498,0
3339502,1
4061089,0
2457067,0
2275407,0
2871846,0
3520465,0
1200666,0
3382050,0
3114225,0
3671322,0
1504697,0
5324331,0
2919252,0
2685034,0
3209262,0
3506584,0
4515368,0
3701022,0
4647959,0
3947090,0
1786052,0
4168880,0
5280718,0
1083444,0
3532005,1
1628634,0
5549394,0
5865033,1
5401107,0
5844618,0
2384903,0
4439591,0
3753807,0
1289437,0
4962311,0
4039563,1
4652455,1
3507694,1
2564573,0
3734628,0
1015474,0
4001951,0
2235928,0
4696149,0
1794964,0
3955296,0
5174056,0
3291573,1
4879106,0
2739967,0
1043302,0
2984596,0
2490818,0
2657745,0
3401973,0
5351745,0
4533691,0
1574739,0
2027739,0
5041572,0
2909105,0
3878641,0
1166118,0
3942919,0
3413824,0
2527644,0
2486115,0
3231521,0
4442163,0
5876523,0
5429553,0
2978466,0
5368270,0
5787060,1
2368893,0
3231594,0
1328345,0
3956480,0
4514609,0
4327746,0
4826507,1
5812544,0
4716599,0
3222454,0
5543327,0
5322329,0
4700042,0
5479867,0
4645084,1
5185842,0
4065400,0
3442062,0
4134031,0
2236383,0
1199377,1
5746404,0
5941148,0
4361739,0
1653711,0
2213583,0
5942238,0
2587564,0
2625502,0
3297856,0
2949083,0
5503083,0
4081092,0
3298536,1
4909755,0
1926700,0
4986661,0
4366441,0
4834448,0
5926172,0
4339880,1
4710164,0
1432075,1
3834599,0
2247877,0
3227024,1
1598424,0
4087653,0
3217336,0
4669613,0
3470361,0
3554321,0
3502547,0
1041939,0
1152219,0
2872936,0
3486918,0
2998353,0
1675516,0
3976772,0
2325534,0
2661168,0
4393678,0
2033154,0
1043447,0
3126718,0
5029299,1
2268781,0
5462566,0
2312139,0
5207420,0
1449219,0
3936793,0
4128759,0
3886367,0
4682514,0
5111415,1
5189031,0
5050873,0
5421776,0
4637909,0
3539293,0
4680050,0
1390681,0
5672208,0
1996495,0
3430085,0
4554351,0
3382567,0
4245465,0
2524740,0
5736948,0
5549783,1
2837327,0
2099041,0
5129706,0
5395908,0
5188863,0
1895407,0
5164650,0
5440948,0
3191213,0
5678142,1
1082116,0
5276872,0
4766602,0
1978825,0
3327137,0
5854563,0
1247932,0
1636915,1
4512813,0
5969086,0
3613373,1
5327206,0
3203031,0
5905133,1
4807110,0
1429243,0
1949644,0
4732912,0
2744857,0
4996420,1
4401315,0
5567636,0
4103073,0
2885428,1
3563926,0
4559095,0
2944922,0
2473363,0
3376886,1
1836716,0
4004853,0
1610340,0
5983025,0
3917159,0
3460550,0
1777369,0
2376197,0
5422310,0
5506138,0
5148659,0
4480526,1
3930696,0
3906552,1
5724175,0
5095014,1
1187514,0
3812939,1
1165466,0
5997007,0
4757687,0
5617393,0
1690435,0
3794242,0
1608387,0
5651475,0
5899472,0
2978889,0
4340176,0
5127671,0
3568588,0
2426044,0
4121416,0
1054363,0
2935465,0
5041411,0
2704934,0
3856995,0
4056682,0
2124839,0
4269070,0
3457502,1
4045558,0
5496452,0
5780648,0
1872467,0
4517094,0
4731497,1
5616678,0
4879171,0
3581941,0
2384653,0
5063156,0
2526877,0
2477785,0
3312382,0
4385788,0
3468702,0
5844851,0
2182391,0
4621859,1
5476021,0
3685947,0
4905534,0
5736686,0
4990777,0
3860528,0
5635002,0
3986396,1
4166755,0
4027829,1
1879738,1
3590973,0
4233996,0
3623538,0
5473261,0
4637282,0
5209835,0
2866433,0
3561247,1
3448491,1
5535198,0
4603108,0
1835480,0
3338197,1
2101227,0
3612413,1
4401742,1
2572356,0
1055444,0
4719600,0
2074551,0
1331283,0
2125827,0
2512515,0
1477265,1
2647996,1
5427648,0
5550433,0
3909557,0
1991251,0
1754956,0
2914991,0
3893137,0
1477039,0
4020342,0
2731955,0
3572831,0
1345331,0
5421611,0
3807070,0
2014729,0
5341855,0
1726992,0
5619820,0
2199758,0
2175560,0
1289412,0
4388605,0
2873396,0
5365230,0
3359556,0
2429497,0
1823502,0
1511027,0
2468155,1
2790706,0
3870263,0
3993193,0
4661502,0
2463551,0
5899805,0
2515553,1
5776319,0
4831710,0
3326018,0
1504007,0
1258462,0
2033086,0
3864680,0
2645155,0
1784921,0
2521333,0
2114776,0
4401738,0
5466722,0
4444476,0
5229974,0
3981380,0
5838150,0
5943785,0
4574230,0
2041261,0
1086362,0
5807863,0
4874980,0
1472915,0
3676072,0
5393720,1
4386849,0
1038622,0
1967042,0
5240810,0
2170842,0
5817861,0
1490849,0
5492956,0
3178665,0
5424071,0
3403186,0
2312479,0
1381861,0
5478250,0
1945589,0
1168441,1
1898682,0
1416374,0
4588865,0
3395311,0
1973262,0
5800717,1
1877988,0
3152225,0
5649556,0
3349637,0
1431068,0
2750860,0
3888442,0
2555689,0
2144036,0
2102302,0
5550624,0
4108902,0
4189594,0
3173074,0
1938531,1
1973285,1
5189040,0
5277576,0
5092694,0
2969921,1
3930136,0
3514185,0
5114618,1
3571541,0
1944355,1
4680751,0
2016342,0
5412011,0
2390624,0
1953539,1
5070010,0
5110845,0
2226474,0
5446920,0
4225355,0
5672424,0
4193275,1
5909360,0
4617192,1
3301679,0
1615827,0
2569152,1
1033975,0
3725774,0
1378823,1
3919368,0
4214076,0
3288751,0
2652782,0
4078508,1
1746983,0
3381388,0
1134816,0
1999768,0
5873715,0
4256722,0
3061423,0
5509722,0
4380655,0
4462497,0
2538522,0
4324519,0
2586006,0
2685368,0
4872335,0
5468832,0
1751822,0
4723126,0
4628817,1
1591717,0
4300309,0
3605945,0
5840557,0
4333807,0
1136563,0
4905446,1
3758189,0
2249513,0
4759927,0
2574637,0
4694625,1
2231887,0
4678171,1
3839619,0
1973901,0
3368427,0
2539024,0
2378380,0
5015693,0
3784168,0
4617899,0
5827273,0
1025736,0
3816797,0
2752983,0
1441703,0
1503313,0
5602732,0
1837093,0
5719903,0
5837247,0
5993488,0
1701783,1
2072852,0
1947923,0
5612813,0
5019816,0
1090053,0
1928725,0
3576458,0
3241135,0
3645142,0
5676383,0
1125583,0
1797065,0
3848339,0
5861001,0
2851729,0
4134460,0
1715448,0
1961377,0
5393310,0
1921987,0
1453703,0
3692502,0
5922399,0
4969725,0
5974436,0
4679805,0
2193609,0
2362648,0
1791945,0
4796272,0
3746808,0
1784735,0
4688744,0
5041230,0
3038861,0
4012765,0
4916816,0
5014182,0
3186346,0
4879585,0
2455292,0
3890412,0
4858710,0
1489326,0
5176078,0
1203094,0
5370148,0
2337192,0
3191315,0
1095998,0
5353102,0
2786415,0
2706599,0
3558415,0
1988496,0
2415868,0
3929605,0
4498632,0
5404700,0
4698699,0
5514942,0
1579293,0
5197877,0
3066788,0
4266349,1
2930583,0
3050880,1
3752295,0
5972481,0
4844392,0
1577246,0
1577539,0
1382714,0
1747099,0
2219338,0
3299182,0
5101115,0
5713685,0
1746328,0
3371573,0
5197053,0
3224487,0
2820492,0
3085607,1
1123579,0
2963479,0
2921158,0
5872123,1
3716981,0
3380824,0
2740878,0
4535620,0
5684922,0
3873238,0
4342674,0
1967333,0
2569536,1
5009737,0
4423107,0
2706818,0
2623497,0
3652478,0
1567575,0
2493041,1
5770431,0
1198821,0
4055158,0
1214828,0
5247398,0
5243858,0
4614911,0
4770059,0
1990864,0
2660941,0
4295193,0
5583759,0
1662021,0
1304836,1
4007719,0
4293351,1
4987747,0
4098477,0
2584682,0
2341692,0
2217989,0
4352228,0
4889437,0
2458202,1
3228907,1
2982182,0
3494441,1
1631346,0
1603045,0
4904237,0
3512611,0
4198472,1
2888132,0
2383521,0
2791561,0
5700830,0
1188100,1
5050148,0
2880494,0
3192942,0
2482752,0
4132051,0
3688498,0
2240692,0
5378276,0
5668465,0
2500480,0
5882598,0
3391459,0
5259828,0
4294818,0
4426443,1
4227226,0
2954345,0
5980153,0
3535138,0
5623115,0
2651468,0
2062777,0
1042020,0
4832749,0
3946666,0
2128870,0
5030732,0
3727088,0
4797085,0
2640153,0
2466771,0
2238375,0
4636140,0
2364588,1
5646433,0
5109465,0
2270430,0
1919645,0
4653600,0
1052590,1
5015055,0
5060460,0
1633191,1
4592094,0
2451734,1
1965839,0
4887920,1
3664257,0
5649560,0
2134419,1
2391836,0
3284900,0
1468821,0
2803163,1
4066065,0
6020681,0
3935304,0
4596107,0
1309991,0
4877437,1
4703761,0
2197966,0
3456591,0
5929482,0
1644411,0
5538797,1
4720190,1
1285805,0
2720983,0
4271819,0
1926196,0
5226890,0
2140517,0
5629283,0
3435130,0
5114919,1
3765841,0
2089501,0
2621326,0
2876980,0
5972768,0
3864930,1
1130876,0
3226560,0
2376727,0
2527188,0
4463258,0
2735396,0
5695524,0
4533447,0
2579315,0
1577825,0
4021160,0
5675387,0
5146271,0
4782609,0
4451042,0
1912808,0
2989107,0
4222925,0
5961174,0
2234460,0
4509066,1
3519487,0
1362453,0
4587758,0
4532715,0
5475155,0
4329953,0
3355046,0
1583198,0
3787303,0
1507727,0
3576336,0
1475263,0
3979829,0
2498964,0
3868290,0
4103886,0
1227316,1
2498648,1
3776089,0
5137561,1
3799041,0
4568648,0
1248034,0
1175975,0
4787766,0
4454614,0
3968251,0
4526879,1
5396959,1
5852082,0
3041382,0
4479446,0
1667562,0
4665008,0
1740055,0
4476801,0
1292424,1
4319109,1
4284372,0
2815267,0
3774272,0
5236153,1
5810042,0
1120897,0
4545947,0
4547647,0
4146312,0
1409634,1
4655493,0
4957093,0
5779514,0
1238033,1
3515654,0
1251103,0
5460158,0
2791721,0
3991476,0
4077926,0
3029295,0
5991003,0
5887250,0
2834708,0
3755517,0
3352791,0
2775810,1
3831754,0
2436828,0
4162527,0
2710184,0
5803994,0
3485406,0
4199852,0
2747858,1
2836266,1
3964963,0
5842706,0
1657825,1
4266744,0
2873595,0
3749080,0
2233982,0
1331778,1
3959656,0
5478158,0
3711315,0
3509187,0
5199955,0
2030214,0
1433714,0
4097976,0
3161273,0
2493616,0
1681976,1
4341355,0
4580707,0
4368652,0
3774304,0
4783183,0
5520367,0
3640242,0
3930020,1
1744088,0
5866077,0
5295861,0
4914438,0
3550345,0
1601523,0
4623311,1
4003776,0
2645088,0
1442446,0
2285381,0
3037602,0
1733158,0
2707756,0
5627213,0
3339186,0
2416730,0
5148399,1
3630154,0
5833841,0
3243795,0
4859057,1
3270056,0
1014997,0
1243037,0
4975883,1
3183207,0
1952782,1
2448220,0
4155516,0
5084051,0
4513084,0
5339039,0
1551454,0
2026505,0
4901186,0
4073616,0
3818541,0
1729356,0
4012630,0
1980012,0
3767269,0
5524783,0
2799284,0
1833404,0
2902208,0
3401667,0
2521601,0
1810960,0
3720216,0
4224180,1
1134544,0
5426614,0
1346669,0
4376062,0
5161810,0
4976619,1
1401255,1
3698585,0
5453956,0
